name,brand,barcode,category,image_url,ingredients
Green me face cream,Kiko,8025272645980,,https://images.openbeautyfacts.org/images/products/802/527/264/5980/front_fr.3.400.jpg,
green me lips & cheeks 106,Kiko,8025272646727,"Fard, Labbra",https://images.openbeautyfacts.org/images/products/802/527/264/6727/front_it.4.400.jpg,"olio di semi di ricino, acido caprico, GLYCERYL RICINOLEATE, Cera candelilla, cera sintetica, acido miristico, cera carnauba, acido cetilico , mica, talco, MYRISTYL LACTATE, tocoferolo, burro di karité, ASCORBYL PALMITATE, CI 77891 (diossido di titanio), CI 77491 - CI 77492-CI 77499 (ossidi di ferro), CI 19140 (YELLOW 5 LAKE)."
Green me volume mascara,Kiko,8025272646741,"Non food products, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/802/527/264/6741/front_en.3.400.jpg,"ZH-��0�H�kۏ   :s(���w���i 'D(-1J). INGREDIENTS: AQUA (WATER/EAU), CERA AL BA (BEESWAX/CIRE D'ABEILLE), BUTYROSPERMUM PARKII BUTTER (BUTYROSPERMUM PARKII (SHEA) BUTTER), POLYGLYCERYL-6 DISTEARATE, DIMER DILINOLEYL DIMER DILINOLEATE, COPERNICIA CERIFERA CERA (COPERNICIA CERIFERA (CARNAUBA) WAX/CIRE DE CARNAUBA), GLYCERIN, POLYGLYCERYL-10 MYRISTATE, CETYL ALCOHOL, GLYCERYL CAPRYLATE, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, ZEA MAYS STARCH (ZEA MAYS (CORN) STARCH), XANTHAN GUM, ARGININE, PHENETHYL ALCOHOL HYDROLYZED RHODOPHYCEAE EXTRACT, PHENOXYETHANOL, CI 77499 (IRON OXIDES). ITHORGANIG CITRUS FRUIT RESIDUE, 30% POST-CONSUMER RECYCLED, 100% GREEN ENERGY.- PAPIER ECOLOGIQUE ENEDCIE VERTE"
Tellement clay mask,Kiko,8025272648615,Visage,,
,Kiko,8025272836883,"it:labbra, it:olio-labbra",https://images.openbeautyfacts.org/images/products/802/527/283/6883/front_it.4.400.jpg,
Tuscan sunshine eyeliner duo 02,Kiko,8025272912716,"Eyeliner, Occhi",https://images.openbeautyfacts.org/images/products/802/527/291/2716/front_it.4.400.jpg,"MATITA: dimeticone, TRIMETHYLSILOXYSILICATE, cera sintetica, PHENYLPROPYLDIMETHYLSILOXYSILICATE, polietilene, idrogenofosfato di calcio, acido polidrossistearico, DISILOXANE, CAPRYLYL TRIMETHICONE, DISTEARDIMONIUM HECTORITE, propilene carbonato, lecitina, tocoferolo, ASCORBYL PALMITATE, acido citrico, fluoroflogopite sintetica, CALCIUM ALUMINUM BOROSILICATE, CALCIUM SODIUM BOROSILICATE, silice, ossido di indio-stagno, mica, CI77891, CI 77492, CI77286, CI77163, CI 77510 EYELINER isododecane, TRIMETHYLSILOXYSILICATE, dimeticone, CALCIUM TITANIUM BOROSILICATE, DISTEARDIMONIUM HECTORITE, CALCIUM ALUMINUM BOROSILICATE, SORBITAN TRISTEARATE, propilene carbonato, HYDROGENATED PALM KERNEL GLYCERIDES, PHYTOSTERYL ISOSTEARATE, mica, fluoroflogopite sintetica, CAPRYLYL GLYCOL, fenossietanolo, ASCORBYL PALMITATE, ossido di indio-stagno, HYDROGENATED PALM GLYCERIDES, HEXYLENE GLYCOL, butilidrossitoluene, CI 77891, CI 77491"
Purifying face mask,KIKO Milano,8025272926324,Visage,,
Holiday Gems Gorgeous eye-shadow palette,Kiko,8025272972833,"Non food products, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/802/527/297/2833/front_en.3.400.jpg,"AR - ('DJ*) 8D'D ,AHF (5(:J) BHJ) E9 5 #DH'F JECF 'D,E9 (JFG' (E8G1 FG'"
Smart hydra shot ele gel,Kiko,8025272979948,,https://images.openbeautyfacts.org/images/products/802/527/297/9948/front_pt.3.400.jpg,
Precious rituals mascara,Kiko,8025272980937,Mascara,https://images.openbeautyfacts.org/images/products/802/527/298/0937/front_fr.4.400.jpg,"AQUA (WATER/ EAU), CANDELILLA CERA (EUPHOROIA CERIFERA (CANDELILLA) WAX/CIRE DE CANDELILLA), BUTYROSPERMUM PARKII BUTTER (BUTYROSPERMUM PAPK DIMER DILINOLEATE, COPERNICIA CERIFERA CERA POLYGLYCERYL-10 MYRISTATE, CETYL ALOOHOL GLYCEHYLCAPRYLAIELLEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, XANTHAN GUM, ARGININE, PHENETHYL ALCOHOL, PENTYLENE GLYCOL PLANKTON EXTRACT, CI 77499 ORON OXIDES). GHEA) BUTTER), POLYGLYCERYL-6 DISTEARATE, DIMER DILINOLEYL (COPERNICIA CLRIFERA (CARNAUBA) WAX/CIRE DE CARNAUBA), GLYCERIN, KIKO S.PA-VA PAGLIA 1/D 24122 BERGAMO TALY IN USA DISTRIBUTED BY KIKOUSA, Inc.-350 FIFTH AVENUE, 41st foor-NEWYOPK, NY 10118 MADE IN ITALY-FABRIQUE EN ITALIE kikocometics.com"
A holiday fable,Kiko,8025272982252,Kiko,https://images.openbeautyfacts.org/images/products/802/527/298/2252/front_fr.3.400.jpg,
Melting in love scent,Kiko Milano,8025272982504,Parfum,,"ALCOHOL DENAT., AQUA (WATER/EAU), PARFUM (FRAGRANCE), PEG-40 HYDROGENATED CASTOR OIL, POLYSORBATE 20, ETHYLHEXYL METHOXYCINNAMATE, ETHYLHEXYL SALICYLATE, LIMONENE, BUTYL METHOXYDIBENZOYLMETHANE, BHT, CITRAL, CI 15985 (YELLOW 6), CI 19140 (YELLOW 5), CI 17200 (RED 33), CI 42090 (BLUE 1)."
Skin trainer CC blur,KIKO,8025272983693,"Fonds de teint,Fond de teint liquide",https://images.openbeautyfacts.org/images/products/802/527/298/3693/front_fr.4.400.jpg,"dimethicone, disiloxane, dimethicone/vinyl dimethycone, crosspolymer, isonyl isononanoate, silica, methacrylate crosspolymer, ethylhexyl palmitate, dimethicone crosspolymer, talc, phenoxyethanol, caprylic/capric trygliceride, parfum (fragrance), tocopheryl acetate, silica dimethyl silylate, butyldimethiconyl, propoxyethylcarbomylpropyl silsequioxane, butylene glycol, caprylyl glycol, alumina, sodium hyaluronate, hexylene glycol, vitis vinifera fruit extract (vitis vinifera (grape) fruit extract)"
Festival Glow Waterproof Eye Marker,Kiko,8025272984706,Eyeliners,,
Hydra pro eyes,Kiko,8059385028910,,https://images.openbeautyfacts.org/images/products/805/938/502/8910/front_fr.3.400.jpg,
Micellar Botanical Purifying Conditioner,Hair System by Watsons,8294732983478,"Conditioner,Hair Conditioner,Hair-conditioner",https://images.openbeautyfacts.org/images/products/829/473/298/3478/front_en.18.400.jpg,"Aqua (Water), Sodium Laureth Sulfate, Disodium Laureth Sulfosuccinate, cocamidopropyl betaine, Sodium Chloride, Phenoxyethanol, Sodium Benzoate, Cocamide MEA, Polyquaternium-10, Parfum (Fragrance), PEG-40 Hydrogenated Castor Oil, Citric Acid, Piroctone Olamine, Salicylic Acid, Polyquaternium-7, Menthol, Disodum EDTA, propylene glycol, Butylene Glycol, Propanediol, Glycerin, Charcoal Powder, Camelia Japonica Seed Oil, Ziziphus Joazeiro Bark Extract, Zea Mays (Corn) Starch, Cystoseira Compressa Extract, Biosaccharide Gum-1, Gluconolactone, Benzyl Alcohol, dehydroacetic acid, Calcium  Gluconate, Benzyl Salicylate, Limonene, Hexyl Cinnamal, Linalool"
Işıltılı vücut spreyi,Bee beauty,8684252200184,Kişisel hijyen,https://images.openbeautyfacts.org/images/products/868/425/220/0184/front_tr.5.400.jpg,"Bee Beauty IŞILTILI VÜCUT SPREY SHIMMER BODY MIST Bee Beauty Işıltılı vücut spreyi, uzun ferahlık hissi ve güzel koku verir. 15 cm cildinize püskürtünüz. Duştan sonra veya herham bir saatinde kullanılabilir. Bee Beauty Shimmer Body Mist gives a feeling of freshness a beautifusmell for a long time. Spray from a distance of 15 cm.ca used after a shower or at any time of the day. içindekiler/Ingredients: Alcohol Denat., Aqua (Water), Parfum (Fra Ammonium Acryloyl Dimethyltaurate/Carboxyethyl Acrylate Cros Synthetic Fluorphlogopite, PPG-26-Buteth-26, PEG-40 Hydrogenated Oil, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Ee Salicylate, Tin Oxide (CI 77861), Hydroxycitronellal, Benzyl Salicylate Alpha-Isomethyl Ionone, Limonene, Citronellol, Coumarin, Geraniol, C (Titanium Dioxide), CI 19140, CI 42090, CI 15985, CI 16035. Uyan/Warning: Alevlenir. Yüzünüze püskürtmeyiniz. Çocukların ulaşa serin yerde saklayınız. İsı ve Işıktan koruyunuz. Aleve doğru püskü Gozle temasından kaçınınız, teması halinde bol suyla yıkayınız. Ya kullanım içindir. Flammable. Do not spray on face. Keep in cool places out of the reach of c Protect from heat and light. Do not spray on flames. Avoid eye contact in contact, rinse carefully with plenty of water. External use only. Uretim tarihi, son kullanma tarihi ve seri numarası ambalajın üzerinded Gratis Iç ve Dış Ticaret A.Ş. (Levent Mahallesi Yapı Kredi Plaza C Blox C Sokak 10 Kat 5 34330 Beşiktaş/Istanbul Turkey) adına Türkiye'de re 250 mle gratis 8.45 fl.oz. 0850 210 6 900 www.gratis.com 8684252 200184 Made In Türkiye FOD.D:07-2024 E EFITCH NO: 01 PET 12M"
Bee Beauty Okyanus Kolonyası,Gratis,8684252206308,Kolonya,https://images.openbeautyfacts.org/images/products/868/425/220/6308/front_tr.4.400.jpg,"alkol demat,suzparfumzbenzly slicylate,limonene,linalool,citronellol,coumarin,genariol,citral"
saç maskesi,Benri,8691988010383,,https://images.openbeautyfacts.org/images/products/869/198/801/0383/front_xx.7.400.jpg,"içindekiler / Ingredientqua, Cetearyl Alcohol, Cetrimonium Chloride, Glycerin, D icone, Lauryl Glucoside, Parfum, Citric Acid, Persea Gratia Oil, Butyrospermum Parkii Butter, Methylchloroisothiaaolinone, Methylisothiazolinone, CI 19140, CI 17200, CI 42090. Gratis iç ve Dış Ticaret A.Ş. (Levent Mah. Yapı Kredi Plaza C Blok Cömert Sokak 1C Kat:5 34330 Beşiktaş/İstanbul TURKEY) gratis 988 0103"
Disk Pamuk,"Benri, Gratis",8699863459418,Kişisel hijyen,https://images.openbeautyfacts.org/images/products/869/986/345/9418/front_tr.4.400.jpg,"Ürün dermatolojik olarak test dilmiş olup %100 Organik pamuktan üretilmiştir Organik tarım yöntemleri ile yetiştirilen pamuklar makyaj temizliği ve cilt bakiminin en doğal şekilde yapılmasını sağlamaktadır. Tam otomatik makinelerde el değmeden üretilmiştir, pamuk kalıntısı bırakmaz. Gratis İç ve Dış Tic. A.Ş. (Levent Mahallesi Yapı Kredi Plaza C Blok Cömert Sokak 1C K:5 34330 Beşiktaş/Istanbul TURKEY) adına CMC CONSUMER MEDICAL CARE Pamuk Ambalaj Sanayi ve Ticaret Ltd. Sti. tarafından Türkiye'de üretilmiştir. Ürün seri no ambalajın üzerindedir. GLOBAL ORGANIC TEXTILE STANDARD 'Organic' certified by Ecocert Greenlife-63847 - CMC Consumer Medical Care GmbH. %100 ORGANIK PAMUK gratis 0850 210 6 900 www.gratis.com ORGANIC GLOBAL EXTIL STANDARD GOTS Organic certified by Ecocert Gre 63847-CMC Cons Medical Care G Made in Tu"
Pores Be Clean Sensitive Exfoliating Face Scrub with Lilli Pilli & Wattleseed,Australian Pure Beauty,9310692811527,,https://images.openbeautyfacts.org/images/products/931/069/281/1527/front_en.3.400.jpg,
